Date,Close,High,Low,Open,Volume
2021-10-07,83.55809020996094,86.529254631322,83.36577720366488,84.31771007885044,4995200
2021-10-08,84.2696304321289,87.50041559481681,83.76001380077481,84.55809627507969,3017600
2021-10-11,83.81770324707031,88.07733911678788,83.81770324707031,87.02926074683494,2910100
2021-10-12,79.59652709960938,84.33693430761416,78.78883451373795,84.13501116114631,4311400
2021-10-13,81.02922821044922,81.54846232889173,78.2455643561228,80.7599973348104,3763100
2021-10-14,70.97148895263672,74.62535541420544,68.79840697891632,74.04843106132384,23000500
2021-10-15,61.279136657714844,70.34937440636709,60.27913102952538,68.95032754173727,26796600
2021-10-18,61.51952362060547,63.56761133488134,55.96180599050003,56.96181163829625,26160700
2021-10-19,63.94261169433594,67.19262450491078,63.05799386461608,63.370492415943815,15625100
2021-10-20,64.38491821289062,66.00031074164376,62.11567615259477,65.38492381030836,10359900
2021-10-21,69.65418243408203,71.03879946831151,63.500305310423016,63.577230516766726,12869600
2021-10-22,69.0387954711914,72.09650273213813,68.57725156901448,70.30707101730849,6933600
2021-10-25,70.68302917480469,70.89456981212685,65.98108441247493,68.90417606203629,5760000
2021-10-26,64.9714584350586,71.58687145270883,63.94260774670907,71.25033287913482,8442800
2021-10-27,64.44261169433594,66.37531527025124,63.09645729916235,63.49068613317997,4343300
2021-10-28,56.2214241027832,56.500268803552125,48.17330601944669,48.32907846064392,31946600
2021-10-29,51.46178436279297,56.356038623231115,49.39446534264886,54.49064276282323,12567000
2021-11-01,56.07719039916992,56.14449811925021,51.15409100875053,52.40409624052164,7347900
2021-11-02,53.365638732910156,55.240648394962875,51.009857550741124,54.13487243149712,5523800
2021-11-03,57.5483512878418,60.8175991939229,55.961807422710805,57.68297039879455,11040700
2021-11-04,55.55795669555664,59.99067077806667,54.83679940234123,59.13489804366369,5753200
2021-11-05,54.31756591796875,56.432957592687465,53.00986684545469,54.65410450222069,4258200
2021-11-08,53.28871536254883,55.04834094735552,52.01947879921103,54.202182015798414,5276500
2021-11-09,52.65409469604492,53.937757428458596,51.6252439476354,53.09640727741372,2827900
2021-11-10,53.80794906616211,56.08680877240065,51.82717269870883,52.586788932792636,4551500
2021-11-11,57.26950454711914,58.817585754029906,54.8079530543741,55.5771867496083,4213700
2021-11-12,55.8464241027832,57.40412287247778,55.057955399016365,57.096429378908375,3532300
2021-11-15,58.8848991394043,60.432980398850155,55.86565082265716,57.21181258599654,4399400
2021-11-16,58.63489532470703,62.07721757015712,58.3368156558011,60.28875056070852,3617400
2021-11-17,55.09641647338867,59.85605534267,54.67333884847314,58.83681838101517,3113500
2021-11-18,53.17333221435547,55.57718994256318,52.692560668713924,53.84641311185278,2924500
2021-11-19,52.50025177001953,54.65410992700305,52.163713152363904,54.30795382427392,2615000
2021-11-22,53.00025177001953,55.086802091194684,51.07716567433527,53.20217859774306,3208000
2021-11-23,52.221405029296875,54.51949236110797,50.393510729022,53.27910093053352,4307800
2021-11-24,52.356021881103516,54.29833935924206,49.2310068447511,52.2310202526106,5213900
2021-11-26,47.817535400390625,50.84639747281174,46.25021920303017,49.54831215549027,5780900
2021-11-29,48.548309326171875,48.70215606465626,46.44252773742207,48.173304462370325,3120400
2021-11-30,45.66368103027344,48.07715247036782,45.43290908449759,47.92330572918247,4113900
2021-12-01,42.25019836425781,46.34637362400155,41.759813045103094,46.18290940561966,5047800
2021-12-02,39.70211410522461,41.759815681128,38.029027555212146,40.78865512966231,7672900
2021-12-03,37.673255920410156,39.51941676323793,34.12516348735304,37.42325268044669,11523200
2021-12-06,41.4425048828125,41.54827520747607,36.58671310904379,37.75017934435157,9527100
2021-12-07,41.9809684753418,44.586749202118305,41.634812398221044,43.50982203729474,5280300
2021-12-08,44.413673400878906,46.28868313440546,39.71172834178642,40.8848120693458,6583900
2021-12-09,43.4905891418457,47.30887701337227,43.32712859364113,44.27905410282226,6085300
2021-12-10,42.25981903076172,45.096371845740386,41.95212553910259,43.92328811629259,3906900
2021-12-13,40.096343994140625,41.92327350065819,39.99057367683786,41.34634916554643,3081600
2021-12-14,39.95211410522461,42.250201471769806,39.13480395718825,39.58672670902207,3964700
2021-12-15,39.2694206237793,39.69249827024266,36.98094700282759,39.682884453093976,4735200
2021-12-16,35.904014587402344,40.07711121705098,35.45208821848795,39.65403363142592,6374600
2021-12-17,37.57710647583008,38.894419508663624,32.79823604837374,33.01650747862132,15526600
2021-12-20,37.1444091796875,38.25018149029435,34.32708773980051,36.10594092138299,6546600
2021-12-21,40.78865432739258,40.82711692962386,37.115560178204305,38.154028430475236,4860200
2021-12-22,38.33671951293945,41.34635021868731,38.086719939488695,39.7982653561781,4135400
2021-12-23,39.327110290527344,40.423268727085606,38.22133436986147,38.750182287920836,2931200
2021-12-27,41.807891845703125,44.067520239503686,40.17326790865489,40.19249921003143,6045600
2021-12-28,38.990570068359375,42.47135489343132,38.644413982375134,42.32712563626832,4841800
2021-12-29,36.615562438964844,38.787687182343674,36.44248439021796,38.57710754476985,4142200
2021-12-30,41.36558151245117,42.00981358069372,36.884791147853484,36.884791147853484,6791100
2021-12-31,41.63481140136719,43.68289902996431,40.182883077091226,40.865577730625105,7160600
2022-01-03,40.442501068115234,42.3078932214936,39.13480196348069,41.62519855210207,3671300
2022-01-04,35.96171188354492,40.44250239297951,35.44247775122523,39.932882077334334,8240100
2022-01-05,34.702091217041016,37.9713392799471,34.13478063165425,35.85594369030175,5674500
2022-01-06,38.019412994384766,39.15403408434939,34.99055092629356,35.697285653381215,8860800
2022-01-07,40.37519454956055,41.375196540475606,38.2309503060901,38.634800297109905,7824300
2022-01-10,40.91365432739258,40.96173074427643,38.17325821706254,40.5194218401522,5135300
2022-01-11,43.125205993652344,43.56270985896562,39.65403852998239,39.75019137150392,5250900
2022-01-12,43.884822845458984,46.53868363470856,42.500202217151944,45.14444552212412,8273200
2022-01-13,42.35597229003906,43.884825946579205,41.87616176096695,42.798281230171234,3696100
2022-01-14,43.759822845458984,44.75982850357958,42.50020379016839,42.730972069429654,3571800
2022-01-18,45.44252014160156,47.07714395993157,42.2117387728966,42.836739516261176,6068200
2022-01-19,46.63483810424805,47.40407181360558,44.288674373708645,46.15021884995519,5939200
2022-01-20,47.12522506713867,49.69254701608843,46.26945230682068,49.53870026893009,8071000
2022-01-21,43.66366958618164,46.82714708885791,42.980974903621046,46.13002617948635,8472500
2022-01-24,41.586734771728516,41.61557988798504,38.52902773669127,41.05788685505129,7442200
2022-01-25,41.298274993896484,42.76943469599946,39.663651064895596,40.48096119539821,3001600
2022-01-26,38.259796142578125,42.44539336037497,37.769407167572034,42.12519937123423,4593500
2022-01-27,36.92325210571289,38.82710677660186,36.67324887543719,38.288641384311845,4021200
2022-01-28,37.58671569824219,37.78863884621236,35.000166370636755,36.55786499039942,4770900
2022-01-31,41.586734771728516,41.61557988798504,38.711719586308355,38.8559525035819,5146400
2022-02-01,42.279048919677734,42.76943425937391,40.1155770654972,41.853084587222654,3810100
2022-02-02,40.692501068115234,42.317507481593054,39.807883233936714,42.28866236421633,2323500
2022-02-03,39.855960845947266,41.798278280725405,39.384803129374134,39.97134498690561,2423900
2022-02-04,40.22134780883789,41.14442826263971,39.711727494721664,40.6828880357388,1931400
2022-02-07,39.6924934387207,41.97135296513224,39.50018777518836,40.27903524928244,2269300
2022-02-08,42.33673858642578,43.269436502573164,38.34633719865249,38.79825993010904,3575900
2022-02-09,43.84636306762695,44.51944395855895,42.48097365196115,43.62520859894851,3379000
2022-02-10,43.250205993652344,46.48099123187908,42.67712568969134,42.759820651562336,5502400
2022-02-11,44.06752014160156,45.63098862688273,43.28866894356299,44.009826237600144,3494200
2022-02-14,42.42327880859375,43.92328730367752,42.12520280731121,42.83674261811051,2580500
2022-02-15,44.0771369934082,44.230983746676806,42.97136093254291,44.230983746676806,2630200
2022-02-16,43.884822845458984,45.21175324008377,43.144434279907315,44.42328825713171,2670400
2022-02-17,42.577125549316406,45.230986450631725,41.92327597467325,43.75020925699895,3053000
2022-02-18,41.13480758666992,42.055965939276255,39.93287885944843,42.03866033705753,3766000
2022-02-22,38.96172332763672,41.105963806506736,38.759800175221926,39.65403547076803,2951400
2022-02-23,38.029029846191406,40.57712059370444,37.933838015858306,40.04827260874776,3419000
2022-02-24,39.21172332763672,39.26941722952962,35.60593698922984,36.038632083437776,4341900
2022-02-25,39.88480758666992,40.19250108707272,37.913644953465806,39.682884414779814,2835800
2022-02-28,41.10596466064453,42.47135400686315,39.0482631569091,39.394419235667506,2899900
2022-03-01,39.67326354980469,42.46077877131235,39.47134039511679,40.96173134847285,2184100
2022-03-02,37.730953216552734,39.79345995782063,37.01940970187131,39.68288455434727,2984800
2022-03-03,35.10593795776367,38.18287669819337,34.82709323857157,38.01941612721855,5394300
2022-03-04,32.27900314331055,35.952097670496,31.807849055475664,35.38478706718746,5923900
2022-03-07,30.394376754760742,33.134773012284455,30.115528386663048,31.418418794573142,4988600
2022-03-08,30.702068328857422,32.18284543136686,29.45206132660964,30.57706671163378,4965400
2022-03-09,32.240535736083984,33.759775442369026,31.663611401137658,31.932842268379883,4087600
2022-03-10,27.1251277923584,30.307836518244873,26.2885863895769,30.26937391701467,12689900
2022-03-11,24.750118255615234,29.13475411541243,23.125109963388592,28.721292138311384,18111800
2022-03-14,23.45203399658203,25.3558905964578,20.41355815790875,21.90395096000341,19228500
2022-03-15,25.24050521850586,26.44243403843471,22.89433964848535,22.89433964848535,18669300
2022-03-16,35.2213249206543,35.9319037485049,29.423219344267046,32.50015617615247,26597400
2022-03-17,33.586700439453125,34.38574397998266,31.00976466386871,32.898235968232285,9942400
2022-03-18,39.12518310546875,41.25019590989001,33.94246695467648,34.03862345487396,22944900
2022-03-21,36.154014587402344,38.1347944470423,35.29824192192537,36.586709662080416,9315500
2022-03-22,39.42326354980469,39.58672410144653,36.74055766207223,38.202103482614696,9588200
2022-03-23,40.12519073486328,43.31751334343838,37.67325670938481,38.134796929757584,10469300
2022-03-24,38.89441680908203,40.577117133732095,37.30786932149944,40.048269193869764,5964300
2022-03-25,35.827091217041016,37.17325290869823,35.38478230932341,36.53863466388738,6329400
2022-03-28,36.307865142822266,37.413641153724264,34.93766698531032,36.62517612034912,4901700
2022-03-29,37.019405364990234,39.45210797235962,36.92325253253908,37.548253279462436,6192300
2022-03-30,35.96171188354492,37.836717914706554,35.66363221469569,36.94248257615454,5464800
2022-03-31,31.307844161987305,34.519398211982306,31.153997415137066,33.83093007673203,10002900
2022-04-01,33.26939010620117,35.077092178268664,31.9809221933439,34.740553557296785,10136600
2022-04-04,39.759803771972656,39.76461251427615,34.6443950237584,35.19247427049595,11103700
2022-04-05,37.8078727722168,38.98095647751409,37.19248580156762,38.39441462486545,4401300
2022-04-06,37.33671951293945,37.654026821606884,35.94248131498704,37.1924865839115,3558700
2022-04-07,34.74055099487305,37.307869146056845,34.03862501719363,37.01940696821533,6047500
2022-04-08,34.25978088378906,35.92324996796799,34.00016381266346,34.61555079548159,3720500
2022-04-11,33.596309661865234,34.08669862495792,32.019379796224634,33.355923922151845,4711600
2022-04-12,32.894386291503906,34.71170203770691,32.384769657572754,34.55785529908643,3269600
2022-04-13,34.21170425415039,34.93286155797654,32.25976932422385,32.86554248647662,3264300
2022-04-14,33.43285369873047,34.586706140994714,32.56746345003333,33.74054719426816,2697400
2022-04-18,32.02900314331055,33.27900848505454,30.605917909850604,32.538619831037906,3058300
2022-04-19,33.067466735839844,33.173237064082926,30.923226055625292,31.63476956599046,2233700
2022-04-20,31.932846069335938,32.54823307799345,31.019379373611727,32.54823307799345,3049900
2022-04-21,29.846296310424805,32.38476930394112,29.663602622558773,31.413608796757725,5118300
2022-04-22,30.077068328857422,31.74053559008078,29.96168235181414,30.057837027017225,3862000
2022-04-25,30.865530014038086,31.086688140337895,28.39436653690303,28.39436653690303,3746200
2022-04-26,30.53860855102539,31.057840862419244,29.24052502154393,30.7405317182347,2832600
2022-04-27,30.80784034729004,33.46169756386009,30.615531002785968,30.79822286266722,4755300
2022-04-28,30.711685180664062,31.461689411359526,28.692444431866885,31.202072350657502,3180600
2022-04-29,30.759761810302734,34.827090287245724,30.6539914884018,33.82708463944951,6963400
2022-05-02,31.932846069335938,32.13476924380245,30.25976126404985,30.990534253829626,3119200
2022-05-03,32.31746292114258,33.41362142563667,31.625150742306015,32.000151949843925,2472300
2022-05-04,33.17323684692383,33.34631489782571,30.96168845739474,31.644383175954463,2734900
2022-05-05,30.702068328857422,32.84630878186996,30.298220194900097,32.19245924746308,2653100
2022-05-06,28.730905532836914,30.702069886133255,28.509751071451777,30.67322293438822,3805700
2022-05-09,27.25974464416504,28.01936266682197,25.80781448197519,27.557822463131853,5029300
2022-05-10,29.22129249572754,30.15399042138244,28.298212054582105,28.8078286937153,5849300
2022-05-11,28.230905532836914,29.980913652259744,28.077058786118283,29.06744698886973,3376300
2022-05-12,28.798213958740234,29.05782917828385,26.480895445273404,27.692438027137616,3916100
2022-05-13,29.80783462524414,30.644377887814876,29.423217771072814,29.480909840699056,2729500
2022-05-16,30.096296310424805,31.78861410883084,29.887642381156297,29.95206522174182,2872200
2022-05-17,30.846303939819336,33.62516286970541,30.298222840591116,32.105923034157634,5692100
2022-05-18,30.490530014038086,31.91361332423017,29.836682263894218,30.134760103488997,2794400
2022-05-19,32.18284606933594,32.654000095295274,30.346297212934815,30.64437686976304,3151900
2022-05-20,32.83669662475586,34.15400957621939,31.82707348785757,33.2693880628601,3665000
2022-05-23,33.01939010620117,33.47131653566619,31.278995779704584,32.48092465126404,2495900
2022-05-24,30.3847599029541,32.923234731574105,29.90398839130609,32.019381942158695,3239700
2022-05-25,30.240530014038086,31.625150701948574,30.05783631885626,30.644378173178104,1750800
2022-05-26,33.480926513671875,33.73092974436759,30.42321952159311,30.607837066230232,3121000
2022-05-27,34.78862762451172,34.96170566586715,32.500154152808726,33.72131425881843,2777400
2022-05-31,35.29824447631836,36.41075122274332,34.12131672242075,35.259781874009064,4450000
2022-06-01,34.12516403198242,36.490559025104965,34.033816269615315,35.25016762578622,2991200
2022-06-02,36.82709884643555,37.211717541623756,33.942469636511156,34.05785377786933,3762600
2022-06-03,35.44247817993164,36.73094604164578,35.00016924764063,36.32709604451367,1738100
2022-06-06,42.019432067871094,46.15406645412024,38.13479726099702,38.13479726099702,20593600
2022-06-07,44.884830474853516,44.98579205631032,41.66366268096061,41.87519966058625,6354300
2022-06-08,44.44252014160156,46.29829848800393,43.51463096840038,46.25021840197631,5905100
2022-06-09,43.41366958618164,43.86367028962713,41.58673634874933,42.25981720822416,4939600
2022-06-10,43.10597610473633,44.53867317563552,41.82712210502526,43.17328382387948,3680100
2022-06-13,39.91365051269531,42.298280511767366,39.58672572798347,41.202118350324845,3469500
2022-06-14,42.14443588256836,43.740597283701696,40.884813099627415,41.08673627054285,3352500
2022-06-15,42.96174621582031,43.81751899221132,42.05789701778858,42.990591335205586,2714700
2022-06-16,40.76942825317383,42.45212865117989,40.03865345481927,40.96173393569219,2233500
2022-06-17,42.8655891418457,45.37521331656063,42.23096723403802,43.62520533198775,4737500
2022-06-21,49.59639358520508,50.35985755455584,44.50982983648827,44.90406235064616,9098500
2022-06-22,48.452152252197266,49.14927314337622,46.586760111516526,46.76945196506919,3911300
2022-06-23,50.404083251953125,52.92332860052128,48.731000454410854,50.36562431890283,5957300
2022-06-24,50.90408706665039,52.35601910683606,49.45215869446032,51.88486140471072,3957000
2022-06-27,51.67332458496094,55.53872437803274,51.42332134047642,52.78871436467226,6895800
2022-06-28,50.759857177734375,54.4617963573452,50.519471421448074,52.80794118033687,4008100
2022-06-29,49.50985336303711,50.74062729587925,48.336769665799665,49.202156211830925,2354600
2022-06-30,50.2021598815918,50.80697199263958,47.50984017593884,48.31272771232544,2618400
2022-07-01,50.72139358520508,51.19447330186686,48.82715268892797,49.79831317942358,1686200
2022-07-05,53.923336029052734,53.923336029052734,48.586769164739984,49.807929278952365,3347700
2022-07-06,47.98099899291992,53.35602471416448,47.3271494346007,52.88486701231849,4478000
2022-07-07,50.19254684448242,50.269468379440255,48.264652044410695,49.567542408470516,2787700
2022-07-08,49.442543029785156,50.384858468718534,48.33677069715228,49.42331539617044,1779600
2022-07-11,45.019447326660156,47.21176440522588,44.42329163596165,47.21176440522588,3600100
2022-07-12,45.4040641784668,46.10599016764736,44.07713373705916,45.192523532852285,1713200
2022-07-13,45.41367721557617,46.02906417262385,43.59636146179613,43.87520982295698,1816800
2022-07-14,44.605979919433594,45.72136967112556,43.942516558960136,45.07713761112901,1483500
2022-07-15,43.904056549072266,44.15405613403513,42.45212812333541,44.019440690747764,1730000
2022-07-18,44.365596771240234,47.26945728988956,44.16367360636621,45.21175570194495,2185000
2022-07-19,44.846370697021484,45.32714225881287,43.52905764475193,45.32714225881287,2240300
2022-07-20,43.32713317871094,45.202139279457505,42.961745775592924,44.567520983513475,1741300
2022-07-21,45.18291091918945,45.38483408556353,43.3271324823326,43.85598044245338,1910700
2022-07-22,42.932899475097656,44.96175226848669,42.01943282643683,44.96175226848669,2109100
2022-07-25,42.875205993652344,43.62520842071468,41.92327673253836,43.17328566830325,1339200
2022-07-26,40.47134780883789,43.7309782168405,40.067497813618644,43.54828635471495,2634400
2022-07-27,41.50981140136719,41.577122788926175,38.807877798334594,40.8655793232619,2184700
2022-07-28,41.05788803100586,42.15885523827377,39.71076530971172,40.79827097327497,1950000
2022-07-29,40.00019073486328,40.94250618284428,38.94249481210323,39.20211188434341,2396200
2022-08-01,39.29826354980469,39.605957033330775,37.47133394986798,39.03864648533036,2831300
2022-08-02,39.336727142333984,40.9425059886485,37.76941089942723,37.88479870965052,2312900
2022-08-03,40.480960845947266,40.77904051124933,38.6540312558901,39.15403408091503,1851600
2022-08-04,40.71173095703125,42.66462309721037,40.21172815453448,41.50980974340432,2033200
2022-08-05,39.60595703125,39.991536734496826,39.09634038693587,39.75018995639338,1336800
2022-08-08,38.80787658691406,39.51941636237141,38.56749083369284,39.490571245743425,1307600
2022-08-09,38.221336364746094,39.21172453578468,37.634794515414086,38.80787821407811,974500
2022-08-10,38.62518310546875,38.654031891614785,37.115560789005805,37.94248841060883,2090100
2022-08-11,39.41365051269531,42.06654665340742,39.00018671531631,39.93288096252391,3149500
2022-08-12,39.54826736450195,39.75019052821088,38.000182440075456,38.07710397806165,1603000
2022-08-15,40.452117919921875,41.25020045348809,39.04826587436715,39.259806530106786,2253600
2022-08-16,39.35595703125,39.92326757316425,38.6540310502367,39.904036272150734,1341300
2022-08-17,38.279029846191406,39.69249562456926,37.846334743424464,39.3559570268592,1901500
2022-08-18,38.21172332763672,38.25018226287261,36.980945700194795,37.99056519305273,1128800
2022-08-19,36.894405364990234,38.057875229402754,36.55786676866984,37.90402482194703,1375900
2022-08-22,36.913639068603516,38.82711145393119,36.682870778390594,36.682870778390594,2264200
2022-08-23,37.47133255004883,38.24056623012774,35.202090442819404,37.07710005975867,2025200
2022-08-24,39.15403366088867,39.85595963810653,36.298249665745594,36.79825248540672,2663100
2022-08-25,44.14444351196289,44.21175123542821,41.25020039896677,41.432892267230365,6385100
2022-08-26,44.55790328979492,48.65407490396279,43.94251634945003,48.53388202755182,9364500
2022-08-29,44.490596771240234,46.61560600312549,44.0771329718061,44.98098210629237,3731700
2022-08-30,44.12520980834961,45.952143063539474,40.9136558869498,43.26943708401179,7003900
2022-08-31,47.2021484375,48.39446343256633,44.959829342246685,45.625218423505814,6674000
2022-09-01,47.14445495605469,47.19253504334722,44.57713675204644,46.355989942000015,3271600
2022-09-02,47.0386848449707,48.25407521697552,45.17329262467072,46.98099460875253,2758700
2022-09-06,42.038665771484375,46.4425312899633,41.82712511438856,46.375223565977514,2513700
2022-09-07,42.702125549316406,43.202128361958174,41.04827037427023,42.125201202111974,1383900
